disk,module,rsu_lec_boundary_x_mm,rsu_lec_boundary_y_mm,dz_mm,facing,handedness,enabled,comment
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-131.564,-226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-101.540,-226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,170.476,-226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,200.500,-226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-325.500,-208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-53.484,-208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-23.460,-208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,248.556,-208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,199.580,-208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-208.620_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-335.500,-191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.484,-191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-33.460,-191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.556,-191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,209.580,-191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-191.235_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-345.500,-173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-73.484,-173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-43.460,-173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,228.556,-173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,219.580,-173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-173.850_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-361.500,-156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-91.564,-156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-61.540,-156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,210.476,-156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,240.500,-156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-365.500,-139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-93.484,-139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.460,-139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,208.556,-139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.580,-139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-365.500,-121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-93.484,-121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.460,-121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,208.556,-121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.580,-121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-377.520,-104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-124.504,-104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-94.480,-104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,177.536,-104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,207.560,-104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,380.576,-104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-104.310_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-375.520,-86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-86.925_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-122.504,-86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-92.480,-86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,179.536,-86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,209.560,-86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,382.576,-86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-86.925_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-387.520,-69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-69.540_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-214.504,-69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-184.480,-69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,87.536,-69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,117.560,-69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,389.576,-69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-393.500,-52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-121.484,-52.155,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-143.500,-52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,145.496,-52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-52.155
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,175.520,-52.155,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-52.155
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,388.536,-52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-52.155_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-394.520,-34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-181.504,-34.770,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-170.480,-34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,168.496,-34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,198.520,-34.770,4.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,391.536,-34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-34.770_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-396.500,-17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-124.484,-17.385,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-173.460,-17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,175.496,-17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,205.520,-17.385,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,378.536,-17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-17.385_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-398.500,0.000,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-203.524,0.000,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-173.500,0.000,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,173.496,0.000,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,126.480,0.000,4.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,398.496,0.000,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-396.500,17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-124.484,17.385,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-173.460,17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,175.496,17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,205.520,17.385,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,378.536,17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-394.520,34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-181.504,34.770,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-170.480,34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,168.496,34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,198.520,34.770,4.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,391.536,34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-393.500,52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-121.484,52.155,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-143.500,52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,145.496,52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,175.520,52.155,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,388.536,52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-387.520,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-214.504,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-184.480,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,87.536,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,117.560,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,389.576,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-375.520,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-122.504,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-92.480,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,179.536,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,209.560,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,382.576,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-377.520,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-124.504,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-94.480,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,177.536,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,207.560,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,380.576,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-365.500,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-93.484,121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.460,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,208.556,121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.580,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-365.500,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-93.484,139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.460,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,208.556,139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.580,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-361.500,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-91.564,156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-61.540,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,210.476,156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,240.500,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-345.500,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-73.484,173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-43.460,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,228.556,173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,219.580,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-335.500,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-63.484,191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-33.460,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,238.556,191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,209.580,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-325.500,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-53.484,208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-23.460,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,248.556,208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,199.580,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620_edge_right
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-321.500,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-131.564,226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-101.540,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,170.476,226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,200.500,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005_absorbed_overlap
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-305.520,243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y243.390_edge_left
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-52.504,243.390,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapN_disk1,EIC_LAS_6RSU_CORR,-22.480,243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y243.390
